"Standard","Standard"
"Flat Rate","Flat Rate"
"Checkout Description","Checkout Description"
"Multi Price","Multi Price"
"Type","Type"
"Flat Rate Standard","Flat Rate Standard"
"",""
"The shipping cost is based on:","The shipping cost is based on:"
